嘉德診所,嘉義縣,太保市,AstraZeneca,3540111147,嘉義縣太保市北新里中山路1段578號,05-2370405
定安診所,嘉義縣,太保市,AstraZeneca,3540111272,嘉義縣太保市麻寮里中山路一段311之5號1樓,05-2377771
文詠診所,嘉義縣,太保市,AstraZeneca,3540111316,嘉義縣太保市北港路二段166－21,05-2385099
吳振維診所,嘉義縣,太保市,AstraZeneca,3540111325,嘉義縣太保市北新里17鄰中山路一段590號,05-2380101
祥和診所,嘉義縣,太保市,AstraZeneca,3540111307,嘉義縣太保市安仁里11鄰太保二路157號1樓及159號1樓,05-3621712
惠生診所,嘉義縣,太保市,AstraZeneca,3540111290,嘉義縣太保市北新里17鄰中山路一段802號,05-2371133
超群診所,嘉義縣,太保市,AstraZeneca,3540111138,嘉義縣太保市春珠里164之10號,05-3716323
昌模小兒科診所,嘉義縣,新港鄉,AstraZeneca,3540060207,嘉義縣新港鄉大興村福德路20號,05-3740369
李龍駒診所,嘉義縣,新港鄉,AstraZeneca,3540060190,嘉義縣新港鄉福德村9鄰中山路72巷18、20號,05-3747911
新昆明醫院,基隆市,中正區,AstraZeneca,1511010068,基隆市中正區中正路30號,02-24268106
醫療財團法人臺灣區煤礦業基金會礦工基隆診所,基隆市,中正區,AstraZeneca,3511010480,基隆市中正區義一路76號3、4樓,02-24220506
晉安診所,基隆市,中正區,AstraZeneca,3511012242,基隆市中正區義一路39號1樓,02-24268178
王立文婦產科診所,基隆市,中正區,AstraZeneca,3511010202,基隆市中正區義一路41號1、2、3、5、6、7樓,02-24278888
陳如儀兒科診所,基隆市,中正區,AstraZeneca,3511012073,基隆市中正區義一路62號1樓,02-24259958
博群診所,基隆市,中正區,AstraZeneca,3511010702,基隆市中正區新豐街446號,02-24601356
林承興診所,基隆市,中正區,AstraZeneca,3511010524,基隆市中正區北寧路319號,02-24694199
紀醫師診所,基隆市,七堵區,AstraZeneca,3511020226,基隆市七堵區開元路83號,02-24554195
正光診所,基隆市,七堵區,AstraZeneca,3511021607,基隆市七堵區南興路12號1樓,02-24569275
群健診所,基隆市,七堵區,AstraZeneca,3511021545,基隆市七堵區開元路59之1號地面1、3樓,02-24568190
廖內兒科診所,基隆市,七堵區,AstraZeneca,3511020066,基隆市七堵區南興路101號,02-24564621
西華診所,基隆市,七堵區,AstraZeneca,3511020333,基隆市七堵區百三街29號,02-24512942
杏福診所,基隆市,七堵區,AstraZeneca,3511021616,基隆市七堵區福二街320號,02-24528089
醫療財團法人臺灣區煤礦業基金會臺灣礦工醫院,基隆市,暖暖區,AstraZeneca,1411030013,基隆市暖暖區源遠路29號,02-24579101
碇內診所,基隆市,暖暖區,AstraZeneca,3511031247,基隆市暖暖區源遠路323號,02-24595878
康合診所,基隆市,暖暖區,AstraZeneca,3511031256,基隆市暖暖區源遠路281－1號,02-24592200
婁診所,基隆市,暖暖區,AstraZeneca,3511030053,基隆市暖暖區暖暖街171號,02-24584498
王孟俊診所,基隆市,仁愛區,AstraZeneca,3511040639,基隆市仁愛區南榮路143號,02-24293128
仁愛診所,基隆市,仁愛區,AstraZeneca,3511041181,基隆市仁愛區孝三路80號,02-24223255
喜聖診所,基隆市,仁愛區,AstraZeneca,3511041485,基隆市仁愛區劉銘傳路1-5號6樓,02-24287378
仁祥診所,基隆市,仁愛區,AstraZeneca,3511041396,基隆市仁愛區忠一路20號1-3樓及23號1樓,02-24232111
安定診所,基隆市,中山區,AstraZeneca,3511051507,基隆市中山區安一路90號,02-24213279
至誠診所,基隆市,中山區,AstraZeneca,3511050108,基隆市中山區安一路3號,02-24246151
林義宏診所,基隆市,中山區,AstraZeneca,3511050260,基隆市中山區復興路263號,02-24366481
仁傑小兒專科診所,基隆市,中山區,AstraZeneca,3511051454,基隆市中山區安一路49號,02-24254123
長庚醫療財團法人基隆長庚紀念醫院,基隆市,安樂區,AstraZeneca,1111060015,基隆市安樂區麥金路222號、基隆市麥金路201號,02-24313131
李卓為診所,基隆市,安樂區,AstraZeneca,3511060159,基隆市安樂區基金一路133－5號1樓,02-24332900
李偉華耳鼻喉科診所,基隆市,安樂區,AstraZeneca,3511061325,基隆市安樂區安樂路2段179號,02-24348535
衛生福利部基隆醫院,基隆市,信義區,AstraZeneca,111070010,基隆市信義區信二路268號,02-24292525
國泰家醫診所,基隆市,信義區,AstraZeneca,3511071410,基隆市信義區信一路115號,02-24254195
黃振國診所,基隆市,信義區,AstraZeneca,3511070191,基隆市信義區東信路218號,02-24669255
國泰醫療財團法人國泰綜合醫院,臺北市,大安區,AstraZeneca,1101020018,臺北市大安區仁愛路4段280號，266巷6號,02-27082121
宏恩醫療財團法人宏恩綜合醫院,臺北市,大安區,AstraZeneca,1101020036,臺北市大安區仁愛路4段71巷1號及4段61號、91巷16號,02-27713161
財團法人台灣省私立台北仁濟院附設仁濟醫院,臺北市,萬華區,AstraZeneca,1401190011,臺北市萬華區廣州街200、243號,02-23021133
同仁院醫療財團法人萬華醫院,臺北市,萬華區,AstraZeneca,1401190039,臺北市萬華區中華路2段606巷6號,02-23059292
臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理,臺北市,文山區,AstraZeneca,1301200010,臺北市文山區興隆路3段111號,02-29307930
景美醫院,臺北市,文山區,AstraZeneca,1501201020,臺北市文山區羅斯福路6段280號及文山區育英街18巷2號1樓,02-29331010
新光醫療財團法人新光吳火獅紀念醫院,臺北市,士林區,AstraZeneca,1101150011,臺北市士林區文昌路95號及士商路51號1至7樓53、55號,02-28332211
臺北榮民總醫院,臺北市,北投區,AstraZeneca,601160016,臺北市北投區石牌路2段201號,02-28712121
誠泰診所,新北市,八里區,AstraZeneca,3531231190,新北市八里區中山路一段231號1樓,02-26108205
新北市三芝區衛生所,新北市,三芝區,AstraZeneca,2331210016,新北市三芝區中山路1段12號,02-26362007
惠心婦幼診所,新北市,三重區,AstraZeneca,3531024935,新北市三重區重陽路1段138－144號1－4樓,02-29810568
洪小兒科診所,新北市,三重區,AstraZeneca,3531021649,新北市三重區三民街243號,02-29823852
郭國鐘小兒科診所,新北市,三重區,AstraZeneca,3531020508,新北市三重區信義街57號,02-29726825
翁華宗小兒科診所,新北市,三重區,AstraZeneca,3531021363,新北市三重區正義北路324號,02-29879872
聰明耳鼻喉科診所,新北市,三重區,AstraZeneca,3531024220,新北市三重區重新路2段14號1樓,02-89727370
鄭智雄診所,新北市,三重區,AstraZeneca,3531022244,新北市三重區三和路4段308號,02-22805419
重德耳鼻喉科診所,新北市,三重區,AstraZeneca,3531020286,新北市三重區正義北路２４６號,02 9856421
錫安婦產科內科診所,新北市,三重區,AstraZeneca,3531024444,新北市三重區正義北路319號,02-29812299
艾樂堡診所,新北市,三重區,AstraZeneca,3531026564,新北市三重區集賢路63之1號1樓,02-82875777
詹益智耳鼻喉科診所,新北市,三重區,AstraZeneca,3531025307,新北市三重區重陽路4段6號1樓,02-29859589
宏生診所,新北市,三重區,AstraZeneca,3531025889,新北市三重區五華街72號1樓,02-29819948
皇嘉耳鼻喉科診所,新北市,三重區,AstraZeneca,3531026420,新北市三重區五華街247號1樓,02-28579666
天亮耳鼻喉科診所,新北市,三重區,AstraZeneca,3531025147,新北市三重區中正北路314號,02-89813431
洋基耳鼻喉科診所,新北市,三重區,AstraZeneca,3531025156,新北市三重區正義北路288號1樓,02-89810900
李瑞相診所,新北市,三重區,AstraZeneca,3531025530,新北市三重區中華路89號1樓,02-29820632
世鴻耳鼻喉科小兒科聯合診所,新北市,三重區,AstraZeneca,3531024613,新北市三重區三和路4段318號1樓,02-22866038
三重華泰診所,新北市,三重區,AstraZeneca,3531026402,新北市三重區五華街176號1樓,02-28577688
重仁診所,新北市,三重區,AstraZeneca,3531021505,新北市三重區重新路5段592號1樓,02-29958283
吳英芳診所,新北市,三重區,AstraZeneca,3531022815,新北市三重區龍門路161號,02-29755521
新北市立聯合醫院,新北市,三重區,AstraZeneca,131020016,新北市三重區新北大道1段3號、3之1號、板橋區英士路198號,02-29829111
安禾診所,新北市,三重區,AstraZeneca,3531025003,新北市三重區田安里中華路89號1樓,02-29820632
新北市三峽區衛生所,新北市,三峽區,AstraZeneca,2331090014,新北市三峽區光明路71號3樓,02-26711592
彭耳鼻喉科診所,新北市,三峽區,AstraZeneca,3531090171,新北市三峽區文化路132號,02-26738275
新北市土城區衛生所,新北市,土城區,AstraZeneca,2331130013,新北市土城區和平路26號1、2樓,02-22603181
秀偉小兒科診所,新北市,土城區,AstraZeneca,3531130125,新北市土城區金城路2段380號,02-22620555
羅文亮小兒科診所,新北市,土城區,AstraZeneca,3531132389,新北市土城區裕民路144號1樓,02-82623060
洪正祝小兒科診所,新北市,土城區,AstraZeneca,3531132709,新北市土城區延和路112號1樓,02-82611080
土城診所,新北市,土城區,AstraZeneca,3531130483,新北市土城區中央路2段177巷22號1樓,02-22603307
蔡永福小兒科診所,新北市,土城區,AstraZeneca,3531130634,新北市土城區金城路3段176－1號1樓,02-22669887
祐生耳鼻喉科診所,新北市,土城區,AstraZeneca,3531132478,新北市土城區中央路2段223之9號1樓,02-82614588
誠康耳鼻喉科診所,新北市,土城區,AstraZeneca,3531133180,新北市土城區金城路3段137號1樓,02-22663355
康合診所,新北市,土城區,AstraZeneca,3531132530,新北市土城區清水路233號,02-22634168
延平診所,新北市,土城區,AstraZeneca,3531130572,新北市土城區延和路205號,02-22703394
大昌診所,新北市,土城區,AstraZeneca,3531133608,新北市土城區青雲路184號1樓,02-22742208
土城中央診所,新北市,土城區,AstraZeneca,3531133644,新北市土城區中央路2段219號1樓,02-22748499
廣川醫院,新北市,土城區,AstraZeneca,1531130052,新北市土城區裕民路274、276、278號,02-22617000
仁安醫院,新北市,土城區,AstraZeneca,1531130105,新北市土城區中央路1段62．64號,02-22627088
坤暉小兒專科診所,新北市,中和區,AstraZeneca,3531044035,新北市中和區中山路3段94號1樓,02-22269381
友善宜安診所,新北市,中和區,AstraZeneca,3531044320,新北市中和區保健路73巷7號,02-29438533
佳新小兒科診所,新北市,中和區,AstraZeneca,3531044437,新北市中和區大勇街23號1樓,02-29418101
余泰昌小兒科診所,新北市,中和區,AstraZeneca,3531045265,新北市中和區宜安路134-1號1樓,02-29230336
安平家診所,新北市,中和區,AstraZeneca,3531045158,新北市中和區安平路89號1、2樓,02-29461010
育晨診所,新北市,中和區,AstraZeneca,3531044839,新北市中和區自立路37號1樓,02-29459393
雙怡診所,新北市,中和區,AstraZeneca,3531042291,新北市中和區華新街49號,02-29466112
盧建宏耳鼻喉科診所,新北市,中和區,AstraZeneca,3531043761,新北市中和區宜安路151號,02-29493069
中和重慶耳鼻喉科診所,新北市,中和區,AstraZeneca,3531045381,新北市中和區中和路127號1、2樓,02-22426600
西華診所,新北市,中和區,AstraZeneca,3531041776,新北市中和區圓通路293之2號1樓,02-22471966
中和國泰診所,新北市,中和區,AstraZeneca,3531046217,新北市中和區景新街389號1樓至3樓,02-29449797
怡和醫院,新北市,中和區,AstraZeneca,1531041390,新北市中和區連城路49號1至4樓,02-22450009
中祥醫院,新北市,中和區,AstraZeneca,1531040259,新北市中和區中山路2段138號2－4樓140號及142號,02-22405055
新北市五股區衛生所,新北市,五股區,AstraZeneca,2331150015,新北市五股區新城三路11號1樓、2樓及3樓,02-22917717
王杰凱小兒科診所,新北市,永和區,AstraZeneca,3531033907,新北市永和區得和路275號1樓及永元路4號1樓,02-29297717
蕭佩宏小兒科診所,新北市,永和區,AstraZeneca,3531032197,新北市永和區福和路258號,02-86607115
旭恩小兒科診所,新北市,永和區,AstraZeneca,3531034959,新北市永和區中山路1段172號1樓,02-29220217
洪碩壎小兒科診所,新北市,永和區,AstraZeneca,3531034020,新北市永和區中正路157號1樓,02-29461171
楊安診所,新北市,永和區,AstraZeneca,3531033470,新北市永和區仁愛路303號1樓,02-22324943
愛兒小兒科診所,新北市,永和區,AstraZeneca,3531030559,新北市永和區福和路199號,02-29233317
王英傑小兒科診所,新北市,永和區,AstraZeneca,3531033489,新北市永和區中山路1段158號,02-29279600
唐小兒科診所,新北市,永和區,AstraZeneca,3531030077,新北市永和區中正路436，438號1，2樓,02-29294311
吳志仁診所,新北市,永和區,AstraZeneca,3531033283,新北市永和區仁愛路147號1樓,02-86602338
永愛診所,新北市,永和區,AstraZeneca,3531034244,新北市永和區永平路282之1號1樓及286之1號2樓,02-29258680
洪源裕小兒科診所,新北市,永和區,AstraZeneca,3531031289,新北市永和區竹林路181號1、2樓,02-89252926
謝璧光小兒科診所,新北市,永和區,AstraZeneca,3531032008,新北市永和區竹林路81號1樓,02-89262388
惠恩診所,新北市,永和區,AstraZeneca,3531034413,新北市永和區保安路212－1號1樓,02-29249333
蕭正貴小兒科家庭醫學科診所,新北市,永和區,AstraZeneca,3531030264,新北市永和區得和路198號,02-29428333
章志平小兒科診所,新北市,永和區,AstraZeneca,3531033425,新北市永和區福和路195號,02-89219112
文林診所,新北市,永和區,AstraZeneca,3531033532,新北市永和區仁愛路15號1樓,02-22323300
德美診所,新北市,永和區,AstraZeneca,3531033747,新北市永和區中正路455之1號,02-29273001
頂溪耳鼻喉科診所,新北市,永和區,AstraZeneca,3531034155,新北市永和區永和路2段139-1號1樓,02-29290066
德謙耳鼻喉科診所,新北市,永和區,AstraZeneca,3531034897,新北市永和區竹林路216號1樓,02-29265690
誠新耳鼻喉科診所,新北市,永和區,AstraZeneca,3531034388,新北市永和區永和路2段173號1、2樓,02-22318000
冠宏骨科診所,新北市,永和區,AstraZeneca,3531034262,新北市永和區福和路246、248、250、252號1樓,02-29205237
益康診所,新北市,永和區,AstraZeneca,3531034557,新北市永和區中正路455號9樓、9樓之1,02-22326216
天主教耕莘醫療財團法人永和耕莘醫院,新北市,永和區,AstraZeneca,1231030015,新北市永和區中興街80號Ｂ1-7樓、國光路123號Ｂ3-11樓,02-29286060
柯景馨診所,新北市,永和區,AstraZeneca,3531034066,新北市永和區得和路307號1樓,29275500
健新耳鼻喉科診所,新北市,永和區,AstraZeneca,3531033407,新北市永和區永貞路297號,02-89210657
順誠耳鼻喉科診所,新北市,永和區,AstraZeneca,3531034708,新北市永和區中正路75號1樓,02-86680361
崇恩診所,新北市,永和區,AstraZeneca,3531033201,新北市永和區成功路2段133號1樓,02-89210079
新北市坪林區衛生所,新北市,坪林區,AstraZeneca,2331200010,新北市坪林區坪林街104號,02-26656272
新北市板橋區衛生所,新北市,板橋區,AstraZeneca,2331010016,新北市板橋區英士路192號,02-22586606
王林小兒科診所,新北市,板橋區,AstraZeneca,3531016568,新北市板橋區忠孝路20號1樓,02-29584966
蔡明志小兒專科診所,新北市,板橋區,AstraZeneca,3531019176,新北市板橋區雨農路56號（1樓）,02-82570156
欣心診所,新北市,板橋區,AstraZeneca,3531017305,新北市板橋區莒光路94號1樓,02-82528652
宏元小兒科診所,新北市,板橋區,AstraZeneca,3531016095,新北市板橋區仁化街1號1樓,02-82583603
蕭正輝兒科診所,新北市,板橋區,AstraZeneca,3531018991,新北市板橋區文化路2段137號1樓,02-22501101
陳恩哲小兒科診所,新北市,板橋區,AstraZeneca,3531011901,新北市板橋區文化路1段216號1、2樓,02-22567200
嘉恩診所,新北市,板橋區,AstraZeneca,3531018204,新北市板橋區陽明街40號1樓,02-22509566
徐小兒科診所,新北市,板橋區,AstraZeneca,3531015481,新北市板橋區陽明街46之2號1樓,02-22500890
晴天家醫科診所,新北市,板橋區,AstraZeneca,3531019005,新北市板橋區中山路2段225號1樓及2樓,02-29646662
耀安小兒科診所,新北市,板橋區,AstraZeneca,3531016862,新北市板橋區漢生東路324號1樓及326巷2弄2號1樓,02-29616781
安慶診所,新北市,板橋區,AstraZeneca,3531017369,新北市板橋區互助街77巷1號（1樓）,02-22593168
興安診所,新北市,板橋區,AstraZeneca,3531013905,新北市板橋區龍興街51號,02-29652683
龍興診所,新北市,板橋區,AstraZeneca,3531013567,新北市板橋區龍興街43、45號（1樓）,02-29650765
熊明旺耳鼻喉科診所,新北市,板橋區,AstraZeneca,3531016433,新北市板橋區中山路二段84之2號1樓,02-89525545
溫大慶小兒科診所,新北市,板橋區,AstraZeneca,3531016817,新北市板橋區新海路386號1樓,02-22582330
遠興婦產科診所,新北市,板橋區,AstraZeneca,3531019470,新北市板橋區中山路1段91號1～7樓,02-89510099
聯德診所,新北市,板橋區,AstraZeneca,3531016719,新北市板橋區溪北路13號,02-86871766
樂田耳鼻喉科診所,新北市,板橋區,AstraZeneca,3531019407,新北市板橋區文化路2段10號（1樓）,02-82582968
樂福診所,新北市,板橋區,AstraZeneca,3531017083,新北市板橋區三民路2段89號,02-29560606
宏文小兒科診所,新北市,板橋區,AstraZeneca,3531012980,新北市板橋區國光路45號,02-22728123
菡生婦幼診所,新北市,板橋區,AstraZeneca,3531017583,新北市板橋區中山路1段104號（1樓）、104號2至7樓,02-29518999
林儀文婦產科診所,新北市,板橋區,AstraZeneca,3531017912,新北市板橋區民權路218號1、2樓,02-29696995
春和診所,新北市,板橋區,AstraZeneca,3531010691,新北市板橋區長江路1段138號,02-22560068
劉宜光診所,新北市,板橋區,AstraZeneca,3531018946,新北市板橋區龍興街33號1樓,02-89681111
仁民診所,新北市,板橋區,AstraZeneca,3531012533,新北市板橋區陽明街75號,02-22587706
盛強耳鼻喉科診所,新北市,板橋區,AstraZeneca,3531013487,新北市板橋區中山路2段367號,02-29576630
陳正忠小兒科診所,新北市,板橋區,AstraZeneca,3531012444,新北市板橋區府中路143號1樓,02-29685489
佳誠診所,新北市,板橋區,AstraZeneca,3531017814,新北市板橋區中山路2段140號1樓,02-89521258
詹婦產科診所,新北市,板橋區,AstraZeneca,3531010879,新北市板橋區文化路2段2號,02-22529326
吳建明小兒科診所,新北市,板橋區,AstraZeneca,3531013414,新北市板橋區四川路2段245巷46號,02-89670670
德一診所,新北市,板橋區,AstraZeneca,3531017752,新北市板橋區中山路2段236號1樓－3樓及238號2樓－3樓,02-29535396
嘉禾診所,新北市,板橋區,AstraZeneca,3531018740,新北市板橋區中山路2段194號（1樓）,02-29522688
大鈞診所,新北市,板橋區,AstraZeneca,3531018197,新北市板橋區中山路2段88號1?4樓,02-29646656
重慶耳鼻喉科診所,新北市,板橋區,AstraZeneca,3531015810,新北市板橋區和平路161巷26號1樓,02-89517755
和安診所,新北市,板橋區,AstraZeneca,3531017494,新北市板橋區四維路313號1樓,02-22578133
臣雄診所,新北市,板橋區,AstraZeneca,3531018900,新北市板橋區北門街24號1樓及26號1樓,02-29688354
周耳鼻喉科診所,新北市,板橋區,AstraZeneca,3531010137,新北市板橋區文化路2段5號1樓,02-22525158
陳敏玲內科診所,新北市,板橋區,AstraZeneca,3531013003,新北市板橋區溪崑二街97號,02-26816661
黃景宏診所,新北市,板橋區,AstraZeneca,3531013101,新北市板橋區陽明街63號,02-22573198
黃世鑫診所,新北市,板橋區,AstraZeneca,3531012024,新北市板橋區四川路1段143號,02-29536051
仁佑耳鼻喉科診所,新北市,板橋區,AstraZeneca,3531017207,新北市板橋區四川路2段33號1樓及39號1樓,02-8966-3577
蔡榮展耳鼻喉科診所,新北市,板橋區,AstraZeneca,3531012560,新北市板橋區陽明街108號1樓,02-22592926
林國本耳鼻喉科診所,新北市,板橋區,AstraZeneca,3531013076,新北市板橋區文聖街6號,02-22557445
板橋李耳鼻喉科診所,新北市,板橋區,AstraZeneca,3531010217,新北市板橋區縣民大道1段185號（1樓）,02-29606999
常春聯合診所,新北市,板橋區,AstraZeneca,3531015169,新北市板橋區四川路1段47號,02-29642694
弘安耳鼻喉科診所,新北市,板橋區,AstraZeneca,3531016782,新北市板橋區重慶路308巷8號1樓,02-29649000
新埔立安診所,新北市,板橋區,AstraZeneca,3531019452,新北市板橋區陽明街12號（1樓）,02-22558699
板橋四維親子診所,新北市,板橋區,AstraZeneca,3531019694,新北市板橋區四維路150號1、2、3樓,02-82598889
成安診所,新北市,板橋區,AstraZeneca,3531016924,新北市板橋區重慶路308巷2號,02-29588182
福星耳鼻喉科診所,新北市,板橋區,AstraZeneca,3531016442,新北市板橋區重慶路181號,02-29577182
大川診所,新北市,板橋區,AstraZeneca,3531012837,新北市板橋區中山路2段84之6號1.2.3.4樓,02-89532285
全泰診所,新北市,板橋區,AstraZeneca,3531019765,新北市板橋區館前西路140、142號（1樓）,02-29660882
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,新北市,板橋區,AstraZeneca,1131010011,新北市板橋區南雅南路2段21號及高爾富路300號,02-89667000
蕭中正醫院,新北市,板橋區,AstraZeneca,1531010108,新北市板橋區南雅南路1段15－1，17，19號,02-29685661
中英醫療社團法人中英醫院,新北市,板橋區,AstraZeneca,931010016,新北市板橋區文化路1段196號1－4樓,02-22563584
新北市林口區衛生所,新北市,林口區,AstraZeneca,2331170017,新北市林口區忠孝二路55號,02-26068760
宇禾診所,新北市,林口區,AstraZeneca,3531172025,新北市林口區文化二路1段525巷6號1、2樓,02-26088835
新北市金山區衛生所,新北市,金山區,AstraZeneca,2331270012,新北市金山區中山路257號4樓,02-24984807
新北市泰山區衛生所,新北市,泰山區,AstraZeneca,2331160011,新北市泰山區全興路212號3樓,02-22962858
泰安診所,新北市,泰山區,AstraZeneca,3531161648,新北市泰山區泰林路2段182號1樓,02-22961869
王嘉興診所,新北市,泰山區,AstraZeneca,3531161595,新北市泰山區明志路1段271號,02-85314123
賴和鴻診所,新北市,泰山區,AstraZeneca,3531160267,新北市泰山區明志路2段42號1樓,02-29094502
泰和診所,新北市,泰山區,AstraZeneca,3531161568,新北市泰山區明志路2段62號,02-85315320
頂好骨科診所,新北市,泰山區,AstraZeneca,3531161791,新北市泰山區明志3段31、33號1樓,02-29040321
弘森診所,新北市,泰山區,AstraZeneca,3531161666,新北市泰山區明志路1段257號,02-29090568
新北市烏來區衛生所,新北市,烏來區,AstraZeneca,2331290014,新北市烏來區新烏路5段109號,02-26617200
新北市淡水區衛生所,新北市,淡水區,AstraZeneca,2331100015,新北市淡水區中山路158號,02-26215620
許景新耳鼻喉科診所,新北市,淡水區,AstraZeneca,3531100136,新北市淡水區中山路17號,02-26212779
黃秋陽診所,新北市,淡水區,AstraZeneca,3531100047,新北市淡水區中山路7號,02-26229596
卓訓德診所,新北市,淡水區,AstraZeneca,3531105011,新北市淡水區新市一路3段36號,02-26202022
頂好耳鼻喉科診所,新北市,淡水區,AstraZeneca,3531105122,新北市淡水區中山北路2段184號、186號,02-26269198
淡海診所,新北市,淡水區,AstraZeneca,3531104992,新北市淡水區沙崙路158－1號1樓,02-28057068
台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院,新北市,淡水區,AstraZeneca,1131100010,新北市淡水區民生路45號、民權路47號B1至10樓,02-28094661
公祥醫院,新北市,淡水區,AstraZeneca,1531100027,新北市淡水區英專路21巷25、27號、中山路38、40號,02-26217638
新北市深坑區衛生所,新北市,深坑區,AstraZeneca,2331180013,新北市深坑區深坑街165號1－3樓,02-26621567
林振得診所,新北市,深坑區,AstraZeneca,3531180152,新北市深坑區北深路2段106號,02-26647878
紹善診所,新北市,深坑區,AstraZeneca,3531181337,新北市深坑區北深路三段99號1樓、99號2樓,02-26628011
幼恩診所,新北市,深坑區,AstraZeneca,3531180198,新北市深坑區北深路3段173號,02-26625951
新北市新店區衛生所,新北市,新店區,AstraZeneca,2331050010,新北市新店區北新路1段86號12樓,02-29113984
加加小兒科診所,新北市,新店區,AstraZeneca,3531053433,新北市新店區玫瑰路14號1樓,02-22104948
全康診所,新北市,新店區,AstraZeneca,3531053132,新北市新店區溪園路379號1樓、383號1樓,02-82180607
呈恩診所,新北市,新店區,AstraZeneca,3531051512,新北市新店區安康路2段146號1樓,02-86662207
康禾診所,新北市,新店區,AstraZeneca,3531053918,新北市新店區中正路140號1樓,02-29109696
陳正宗診所,新北市,新店區,AstraZeneca,3531050659,新北市新店區中正路241號1樓,02-29129981
高兒科診所,新北市,新店區,AstraZeneca,3531050999,新北市新店區安成街38號,02-22121545
曾俊睿小兒科診所,新北市,新店區,AstraZeneca,3531053212,新北市新店區寶橋路54號1樓、2樓,02-29137201
聖康診所,新北市,新店區,AstraZeneca,3531053641,新北市新店區北新路3段104號1樓,02-86655858
聖新診所,新北市,新店區,AstraZeneca,3531053150,新北市新店區寶橋路4號1樓,02-29131415
碧潭診所,新北市,新店區,AstraZeneca,3531053730,新北市新店區北新路1段21號1樓,02-29116698
護康診所,新北市,新店區,AstraZeneca,3531051307,新北市新店區安成街32號,02-86663366
林逢慶診所,新北市,新店區,AstraZeneca,3531052804,新北市新店區安康路3段21號1樓,02-22156150
安倍診所,新北市,新店區,AstraZeneca,3531054200,新北市新店區中正路132號1樓,02-89119181
安立診所,新北市,新店區,AstraZeneca,3531053141,新北市新店區北宜路2段28號1樓,02-22177669
佑康聯合診所,新北市,新店區,AstraZeneca,3531052966,新北市新店區安康路3段17號1樓,02-22153239
幼安小兒科診所,新北市,新店區,AstraZeneca,3531052831,新北市新店區安康路2段99號,02-86660909
耀程耳鼻喉科診所,新北市,新店區,AstraZeneca,3531053409,新北市新店區三民路66號1樓,02-29171110
恩康診所,新北市,新店區,AstraZeneca,3531053945,新北市新店區寶中路88號3樓,02-29103051
王慶祥小兒科診所,新北市,新店區,AstraZeneca,3531051567,新北市新店區北新路1段56號1樓,02-29106485
吳耳鼻喉科診所,新北市,新店區,AstraZeneca,3531051147,新北市新店區民族路61號,02-29151245
日安診所,新北市,新店區,AstraZeneca,3531053767,新北市新店區中正路289號1樓、2樓,02-89112388
林建良耳鼻喉科診所,新北市,新店區,AstraZeneca,3531052635,新北市新店區中正路158號1樓,02-29131313
富森診所,新北市,新店區,AstraZeneca,3531051325,新北市新店區三民路97號,02-86658711
和成診所,新北市,新店區,AstraZeneca,3531052715,新北市新店區安成街26號,02-86660443
佛教慈濟醫療財團法人台北慈濟醫院,新北市,新店區,AstraZeneca,1131050515,新北市新店區建國路289號,02-66289779
天主教耕莘醫療財團法人耕莘醫院,新北市,新店區,AstraZeneca,1231050017,新北市新店區中正路362號、車子路15號,02-22193391
豐榮醫院,新北市,新店區,AstraZeneca,1531051163,新北市新店區安德街26巷3號B棟,02-22122111
同仁醫院,新北市,新店區,AstraZeneca,1531050077,新北市新店區民權路89號,02-29170201
新北仁康醫院,新北市,新店區,AstraZeneca,1531051172,新北市新店區安康路2段323號地上1至2樓B棟,02-22152345
新北市瑞芳區衛生所,新北市,瑞芳區,AstraZeneca,2331120017,新北市瑞芳區明燈路3段1號,02-24972132
詠安診所,新北市,瑞芳區,AstraZeneca,3531120183,新北市瑞芳區明燈路3段79號1樓,02-24960682
家康陳診所,新北市,瑞芳區,AstraZeneca,3531120174,新北市瑞芳區明燈路3段36號,02-24971563
瑞芳礦工醫院,新北市,瑞芳區,AstraZeneca,1531120038,新北市瑞芳區一坑路71之2號,02-24974101
新北市蘆洲區衛生所,新北市,蘆洲區,AstraZeneca,2331140019,新北市蘆洲區中央路58號,02-22812011
宥宥婦幼診所,新北市,蘆洲區,AstraZeneca,3531142705,新北市蘆洲區長榮路58號1至6樓,02-82839090
杏東診所,新北市,蘆洲區,AstraZeneca,3531143033,新北市蘆洲區中正路9號1樓,02-22816090
愛樂親子診所,新北市,蘆洲區,AstraZeneca,3531143766,新北市蘆洲區長樂路168號1樓,02-22832288
湯瑪士親子兒科診所,新北市,蘆洲區,AstraZeneca,3531143159,新北市蘆洲區民族路377號1－2樓,02-22885523
許修平診所,新北市,蘆洲區,AstraZeneca,3531142894,新北市蘆洲區長安街290號,02-22881202
宥宥小兒科診所,新北市,蘆洲區,AstraZeneca,3531143024,新北市蘆洲區長榮路175號1樓,02-22898555
蘆洲李耳鼻喉科診所,新北市,蘆洲區,AstraZeneca,3531140505,新北市蘆洲區中華街63號 1樓,02-28475799
本一診所,新北市,蘆洲區,AstraZeneca,3531142947,新北市蘆洲區長榮路43－1號1樓,02-22836622
